N,abs_error,actual_preprocessing_bits,actual_preprocessing_triples,approx_rounds,batch_size,bits_left,client_id,client_wall_seconds,connect_seconds,correctness_pass,cpu_seconds,deployment,expected,global_data_sent_mb,logical_parties,m,mode,mpc_wall_seconds,mpspdz_commit,mpspdz_max_corrupted_T,mpspdz_source_sha256,mpspdz_tag,offline_phase_seconds,online_phase_seconds,output_decoded,output_raw,paper_reconstruction_threshold,party0_data_sent_mb,party_placement,private_input_batches,replicate,run_id,schema_version,send_seconds,study_id,triples_left,unused_triples_warning,wait_output_seconds,warmup
10,4.9870807705687525e-08,,,2190,101,,0,1.9998904860040057,0.02753642899915576,True,,4vm_vpc_3compute_1requester,0.611050853926342,134.282,10,20,calibration,4.65524,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6110509037971497,10251733,4,29.1597,4+3+3,"[20, 20, 1]",24,calibration_m20_r24,1.0,0.08658419800485717,p1d_mpspdz_real_e2e_v1,,False,1.8857698589999927,False
10,1.5151242538369303e-08,,,44567,101,,0,43.34156867099955,0.027605251998465974,True,,4vm_vpc_3compute_1requester,0.4896527084228795,3340.52,10,50,ordinary,45.8585,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.48965269327163696,8215009,4,719.485,4+3+3,"[50, 50]",0,ordinary_m50_r00,1.0,0.05045155299740145,p1d_mpspdz_real_e2e_v1,,False,43.26351186600368,True
10,2.5980952278459313e-08,,,44567,101,,0,43.362279150001996,0.028323147002083715,True,,4vm_vpc_3compute_1requester,0.4986442067689867,3340.52,10,50,ordinary,45.7961,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.49864423274993896,8365862,4,719.485,4+3+3,"[50, 50]",1,ordinary_m50_r01,1.0,0.05039778399805073,p1d_mpspdz_real_e2e_v1,,False,43.28355821900186,True
10,5.4988495201691023e-08,,,44567,101,,0,43.44528723900294,0.028054030997736845,True,,4vm_vpc_3compute_1requester,0.4990934179691159,3340.52,10,50,ordinary,45.8672,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4990934729576111,8373399,4,719.485,4+3+3,"[50, 50]",2,ordinary_m50_r02,1.0,0.05065598200599197,p1d_mpspdz_real_e2e_v1,,False,43.36657722599921,True
10,9.618894236673725e-09,,,44567,101,,0,43.460022195999045,0.027794654000899754,True,,4vm_vpc_3compute_1requester,0.508395721830233,3340.52,10,50,ordinary,45.9289,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5083957314491272,8529465,4,719.485,4+3+3,"[50, 50]",3,ordinary_m50_r03,1.0,0.05078423699887935,p1d_mpspdz_real_e2e_v1,,False,43.381443304999266,True
10,1.5338183667612526e-08,,,44567,101,,0,43.51105243500206,0.027568166005949024,True,,4vm_vpc_3compute_1requester,0.4912627492744935,3340.52,10,50,ordinary,46.0187,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4912627339363098,8242021,4,719.485,4+3+3,"[50, 50]",4,ordinary_m50_r04,1.0,0.05064519299776293,p1d_mpspdz_real_e2e_v1,,False,43.432839075998345,True
10,3.5722534930116012e-09,,,44567,101,,0,43.391782459999376,0.0276710420002928,True,,4vm_vpc_3compute_1requester,0.487316492791919,3340.52,10,50,ordinary,45.921,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4873164892196655,8175814,4,719.485,4+3+3,"[50, 50]",5,ordinary_m50_r05,1.0,0.05062610700406367,p1d_mpspdz_real_e2e_v1,,False,43.31348531099502,False
10,4.428725930427646e-08,,,44567,101,,0,43.4015601620049,0.027592352002102416,True,,4vm_vpc_3compute_1requester,0.5023515377630642,3340.52,10,50,ordinary,45.8517,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5023515820503235,8428061,4,719.485,4+3+3,"[50, 50]",6,ordinary_m50_r06,1.0,0.050179195997770876,p1d_mpspdz_real_e2e_v1,,False,43.323788614005025,False
10,2.020880163211558e-08,,,44567,101,,0,43.56341529799829,0.02762869099387899,True,,4vm_vpc_3compute_1requester,0.4984424316315311,3340.52,10,50,ordinary,46.0253,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4984424114227295,8362476,4,719.485,4+3+3,"[50, 50]",7,ordinary_m50_r07,1.0,0.050449906004359946,p1d_mpspdz_real_e2e_v1,,False,43.48533670100005,False
10,3.0899268699258187e-08,,,44567,101,,0,44.08662805300264,0.028952050997759216,True,,4vm_vpc_3compute_1requester,0.5057681511881176,3340.52,10,50,ordinary,46.5566,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5057681202888489,8485381,4,719.485,4+3+3,"[50, 50]",8,ordinary_m50_r08,1.0,0.050470913003664464,p1d_mpspdz_real_e2e_v1,,False,44.00720508900122,False
10,6.121001427938921e-09,,,44567,101,,0,44.06036919000326,0.027842021998367272,True,,4vm_vpc_3compute_1requester,0.499939090174041,3340.52,10,50,ordinary,46.5748,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.49993908405303955,8387586,4,719.485,4+3+3,"[50, 50]",9,ordinary_m50_r09,1.0,0.05030515500402544,p1d_mpspdz_real_e2e_v1,,False,43.982222013000865,False
10,3.905762135936186e-08,,,44567,101,,0,44.225149523001164,0.028509939002105966,True,,4vm_vpc_3compute_1requester,0.5015200581980854,3340.52,10,50,ordinary,46.7495,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5015200972557068,8414111,4,719.485,4+3+3,"[50, 50]",10,ordinary_m50_r10,1.0,0.051348925997444894,p1d_mpspdz_real_e2e_v1,,False,44.14529065800161,False
10,2.6583097056942506e-08,,,44567,101,,0,44.26992037900345,0.02815647000534227,True,,4vm_vpc_3compute_1requester,0.49811175787506334,3340.52,10,50,ordinary,46.7647,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4981117844581604,8356929,4,719.485,4+3+3,"[50, 50]",11,ordinary_m50_r11,1.0,0.05023092799820006,p1d_mpspdz_real_e2e_v1,,False,44.19153298099991,False
10,3.3278824140836605e-11,,,44567,101,,0,44.15932824899937,0.027564292002352886,True,,4vm_vpc_3compute_1requester,0.5117684602404639,3340.52,10,50,ordinary,46.6317,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5117684602737427,8586050,4,719.485,4+3+3,"[50, 50]",12,ordinary_m50_r12,1.0,0.05003470999508863,p1d_mpspdz_real_e2e_v1,,False,44.08172924700193,False
10,1.23898433734837e-08,,,44567,101,,0,44.22978668799624,0.027365581001504324,True,,4vm_vpc_3compute_1requester,0.508073997966473,3340.52,10,50,ordinary,46.751,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5080739855766296,8524067,4,719.485,4+3+3,"[50, 50]",13,ordinary_m50_r13,1.0,0.051412742999673355,p1d_mpspdz_real_e2e_v1,,False,44.15100836399506,False
10,1.5903756755974996e-08,,,44567,101,,0,44.12160514700372,0.027707034001650754,True,,4vm_vpc_3compute_1requester,0.4931060830843903,3340.52,10,50,ordinary,46.6069,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.49310606718063354,8272947,4,719.485,4+3+3,"[50, 50]",14,ordinary_m50_r14,1.0,0.05023645699839108,p1d_mpspdz_real_e2e_v1,,False,44.04366165600368,False
10,2.3646865854320964e-08,,,44567,101,,0,44.23325233500509,0.028328902000794187,True,,4vm_vpc_3compute_1requester,0.48524693270155334,3340.52,10,50,ordinary,46.7481,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4852469563484192,8141093,4,719.485,4+3+3,"[50, 50]",15,ordinary_m50_r15,1.0,0.05013874699943699,p1d_mpspdz_real_e2e_v1,,False,44.15478468600486,False
10,1.826575007912723e-08,,,44567,101,,0,44.011040262004826,0.02755964800599031,True,,4vm_vpc_3compute_1requester,0.49767150321295467,3340.52,10,50,ordinary,46.4866,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4976714849472046,8349542,4,719.485,4+3+3,"[50, 50]",16,ordinary_m50_r16,1.0,0.050224551996507216,p1d_mpspdz_real_e2e_v1,,False,43.93325606200233,False
10,3.5762044825471406e-08,,,44567,101,,0,44.19008526399557,0.027745357001549564,True,,4vm_vpc_3compute_1requester,0.48720028400495347,3340.52,10,50,ordinary,46.6502,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.4872003197669983,8173865,4,719.485,4+3+3,"[50, 50]",17,ordinary_m50_r17,1.0,0.04984185599460034,p1d_mpspdz_real_e2e_v1,,False,44.11249805099942,False
10,9.75816127901652e-09,,,44567,101,,0,44.5701127489956,0.027707057000952773,True,,4vm_vpc_3compute_1requester,0.5070605180433524,3340.52,10,50,ordinary,47.0591,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5070605278015137,8507064,4,719.485,4+3+3,"[50, 50]",18,ordinary_m50_r18,1.0,0.0510657619961421,p1d_mpspdz_real_e2e_v1,,False,44.4913399299985,False
10,3.29064404613888e-08,,,44567,101,,0,44.129216086003,0.027865875003044493,True,,4vm_vpc_3compute_1requester,0.4970221786452258,3340.52,10,50,ordinary,46.5916,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.49702221155166626,8338649,4,719.485,4+3+3,"[50, 50]",19,ordinary_m50_r19,1.0,0.05084880199865438,p1d_mpspdz_real_e2e_v1,,False,44.0505014090013,False
10,2.5729638641891484e-08,,,44567,101,,0,44.15016145499976,0.02803229100391036,True,,4vm_vpc_3compute_1requester,0.5104700069623169,3340.52,10,50,ordinary,46.6133,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5104700326919556,8564266,4,719.485,4+3+3,"[50, 50]",20,ordinary_m50_r20,1.0,0.05042352499731351,p1d_mpspdz_real_e2e_v1,,False,44.07170563899854,False
10,7.18713510927671e-09,,,44567,101,,0,44.223017522999726,0.027700114995241165,True,,4vm_vpc_3compute_1requester,0.49400175336480845,3340.52,10,50,ordinary,46.7379,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.49400174617767334,8287974,4,719.485,4+3+3,"[50, 50]",21,ordinary_m50_r21,1.0,0.05051248400559416,p1d_mpspdz_real_e2e_v1,,False,44.14480492399889,False
10,1.0122793714373302e-09,,,44567,101,,0,44.09339368899964,0.028589645997271873,True,,4vm_vpc_3compute_1requester,0.5027187456498605,3340.52,10,50,ordinary,46.5691,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5027187466621399,8434221,4,719.485,4+3+3,"[50, 50]",22,ordinary_m50_r22,1.0,0.050064144998032134,p1d_mpspdz_real_e2e_v1,,False,44.014739898004336,False
10,3.833096429151084e-08,,,44567,101,,0,43.9652003730007,0.02806155799771659,True,,4vm_vpc_3compute_1requester,0.5047301862784107,3340.52,10,50,ordinary,46.49,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.504730224609375,8467968,4,719.485,4+3+3,"[50, 50]",23,ordinary_m50_r23,1.0,0.05034538000472821,p1d_mpspdz_real_e2e_v1,,False,43.88679343499825,False
10,1.3834956957836653e-08,,,44567,101,,0,44.250227699005336,0.027899915003217757,True,,4vm_vpc_3compute_1requester,0.5134058733053244,3340.52,10,50,ordinary,46.6885,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5134058594703674,8613521,4,719.485,4+3+3,"[50, 50]",24,ordinary_m50_r24,1.0,0.050698972001555376,p1d_mpspdz_real_e2e_v1,,False,44.17162881200056,False
10,7.828165338175097e-09,,,5219,101,,0,4.78876918899914,0.027923670000745915,True,,4vm_vpc_3compute_1requester,0.5883375327983605,331.633,10,50,calibration,7.28921,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5883375406265259,9870666,4,72.0213,4+3+3,"[50, 50, 1]",0,calibration_m50_r00,1.0,0.09140823199413717,p1d_mpspdz_real_e2e_v1,,False,4.669437287004257,True
10,1.9797370853780194e-08,,,5219,101,,0,4.8125328669993905,0.027952115000516642,True,,4vm_vpc_3compute_1requester,0.5917438666734238,331.633,10,50,calibration,7.28302,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5917438864707947,9927815,4,72.0213,4+3+3,"[50, 50, 1]",1,calibration_m50_r01,1.0,0.09065109000221128,p1d_mpspdz_real_e2e_v1,,False,4.693929661996663,True
10,4.083324900427954e-09,,,5219,101,,0,4.783884142998431,0.027551541999855544,True,,4vm_vpc_3compute_1requester,0.5908873636420474,331.633,10,50,calibration,7.43416,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5908873677253723,9913445,4,72.0213,4+3+3,"[50, 50, 1]",2,calibration_m50_r02,1.0,0.09084800699929474,p1d_mpspdz_real_e2e_v1,,False,4.665484593999281,True
10,5.617937792745664e-08,,,5219,101,,0,4.778608294000151,0.02775466000457527,True,,4vm_vpc_3compute_1requester,0.5974360738674666,331.633,10,50,calibration,7.25053,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5974361300468445,10023315,4,72.0213,4+3+3,"[50, 50, 1]",3,calibration_m50_r03,1.0,0.09088302099553403,p1d_mpspdz_real_e2e_v1,,False,4.659970613000041,True
10,5.3938922106588905e-08,,,5219,101,,0,4.758907397001167,0.027891440004168544,True,,4vm_vpc_3compute_1requester,0.5967671331796082,331.633,10,50,calibration,7.21817,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5967671871185303,10012092,4,72.0213,4+3+3,"[50, 50, 1]",4,calibration_m50_r04,1.0,0.09182245699776104,p1d_mpspdz_real_e2e_v1,,False,4.639193499999237,True
10,2.544364241519048e-08,,,5219,101,,0,4.761819833001937,0.02775830000609858,True,,4vm_vpc_3compute_1requester,0.6141464455799172,331.633,10,50,calibration,7.22311,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6141464710235596,10303668,4,72.0213,4+3+3,"[50, 50, 1]",5,calibration_m50_r05,1.0,0.09153471899480792,p1d_mpspdz_real_e2e_v1,,False,4.64252681400103,False
10,4.1596504907204235e-08,,,5219,101,,0,4.920386461002636,0.027885839001100976,True,,4vm_vpc_3compute_1requester,0.5988662422970803,331.633,10,50,calibration,7.40511,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5988662838935852,10047309,4,72.0213,4+3+3,"[50, 50, 1]",6,calibration_m50_r06,1.0,0.09171528399747331,p1d_mpspdz_real_e2e_v1,,False,4.8007853380040615,False
10,1.178088282483003e-08,,,5219,101,,0,4.925032285005727,0.0286268280033255,True,,4vm_vpc_3compute_1requester,0.6151601554363718,331.633,10,50,calibration,7.58513,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6151601672172546,10320675,4,72.0213,4+3+3,"[50, 50, 1]",7,calibration_m50_r07,1.0,0.09109088799596066,p1d_mpspdz_real_e2e_v1,,False,4.805314569006441,False
10,2.3535086990378318e-08,,,5219,101,,0,4.973393448002753,0.02875391599809518,True,,4vm_vpc_3compute_1requester,0.6093578103272177,331.633,10,50,calibration,7.41333,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6093578338623047,10223328,4,72.0213,4+3+3,"[50, 50, 1]",8,calibration_m50_r08,1.0,0.0918013160044211,p1d_mpspdz_real_e2e_v1,,False,4.852838216000237,False
10,1.2784665104348392e-08,,,5219,101,,0,4.987895459998981,0.02837471199745778,True,,4vm_vpc_3compute_1requester,0.6139953604643889,331.633,10,50,calibration,7.42403,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.613995373249054,10301133,4,72.0213,4+3+3,"[50, 50, 1]",9,calibration_m50_r09,1.0,0.09124933499697363,p1d_mpspdz_real_e2e_v1,,False,4.86827141300455,False
10,8.267746232082374e-08,,,5219,101,,0,4.940957359001914,0.028432318998966366,True,,4vm_vpc_3compute_1requester,0.6068954237045262,331.633,10,50,calibration,7.38891,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6068955063819885,10182017,4,72.0213,4+3+3,"[50, 50, 1]",10,calibration_m50_r10,1.0,0.09193720600160304,p1d_mpspdz_real_e2e_v1,,False,4.820587834001344,False
10,2.8698806664451126e-08,,,5219,101,,0,4.920561730999907,0.02864238699839916,True,,4vm_vpc_3compute_1requester,0.6202478717871858,331.633,10,50,calibration,7.41761,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6202479004859924,10406033,4,72.0213,4+3+3,"[50, 50, 1]",11,calibration_m50_r11,1.0,0.09129169700463535,p1d_mpspdz_real_e2e_v1,,False,4.8006276469968725,False
10,4.345062221133844e-08,,,5219,101,,0,4.9568545580041246,0.02865874300186988,True,,4vm_vpc_3compute_1requester,0.6022675794970707,331.633,10,50,calibration,7.60056,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6022676229476929,10104374,4,72.0213,4+3+3,"[50, 50, 1]",12,calibration_m50_r12,1.0,0.09164641999814194,p1d_mpspdz_real_e2e_v1,,False,4.836549395004113,False
10,4.0246664889664885e-08,,,5219,101,,0,4.933530864000204,0.02848371900472557,True,,4vm_vpc_3compute_1requester,0.6141568019850856,331.633,10,50,calibration,7.37608,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6141568422317505,10303842,4,72.0213,4+3+3,"[50, 50, 1]",13,calibration_m50_r13,1.0,0.09185176900064107,p1d_mpspdz_real_e2e_v1,,False,4.813195375994837,False
10,2.7592102380680217e-08,,,5219,101,,0,4.9324895450045005,0.02831533000426134,True,,4vm_vpc_3compute_1requester,0.6046999416995846,331.633,10,50,calibration,7.40106,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.604699969291687,10145182,4,72.0213,4+3+3,"[50, 50, 1]",14,calibration_m50_r14,1.0,0.09212841899716295,p1d_mpspdz_real_e2e_v1,,False,4.812045796003076,False
10,2.4351371696873514e-08,,,5219,101,,0,4.783786731000873,0.027682796004228294,True,,4vm_vpc_3compute_1requester,0.5927102322251664,331.633,10,50,calibration,7.23336,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5927102565765381,9944028,4,72.0213,4+3+3,"[50, 50, 1]",15,calibration_m50_r15,1.0,0.09102404599980218,p1d_mpspdz_real_e2e_v1,,False,4.665079888996843,False
10,6.704694943682199e-08,,,5219,101,,0,4.8285187690053135,0.027475413000502158,True,,4vm_vpc_3compute_1requester,0.5842550918542652,331.633,10,50,calibration,7.33664,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5842551589012146,9802175,4,72.0213,4+3+3,"[50, 50, 1]",16,calibration_m50_r16,1.0,0.09093009600474034,p1d_mpspdz_real_e2e_v1,,False,4.710113260000071,False
10,4.0694032588106666e-08,,,5219,101,,0,4.807315498001117,0.028203301000758074,True,,4vm_vpc_3compute_1requester,0.601346571282591,331.633,10,50,calibration,7.48145,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6013466119766235,10088922,4,72.0213,4+3+3,"[50, 50, 1]",17,calibration_m50_r17,1.0,0.09099317800428253,p1d_mpspdz_real_e2e_v1,,False,4.688119018996076,False
10,4.0524639088879155e-08,,,5219,101,,0,4.786975843999244,0.02836987499904353,True,,4vm_vpc_3compute_1requester,0.5866594505375252,331.633,10,50,calibration,7.2788,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.5866594910621643,9842513,4,72.0213,4+3+3,"[50, 50, 1]",18,calibration_m50_r18,1.0,0.09117384699493414,p1d_mpspdz_real_e2e_v1,,False,4.667432122005266,False
10,8.111129101706638e-09,,,5219,101,,0,4.80407209200348,0.02806554700509878,True,,4vm_vpc_3compute_1requester,0.6063208498905799,331.633,10,50,calibration,7.28689,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.606320858001709,10172376,4,72.0213,4+3+3,"[50, 50, 1]",19,calibration_m50_r19,1.0,0.09118805999605684,p1d_mpspdz_real_e2e_v1,,False,4.6848184850023245,False
10,1.1463028859459712e-08,,,5219,101,,0,4.815328829994542,0.027926730996114202,True,,4vm_vpc_3compute_1requester,0.6027592535208292,331.633,10,50,calibration,7.32641,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6027592420578003,10112622,4,72.0213,4+3+3,"[50, 50, 1]",20,calibration_m50_r20,1.0,0.0911673989976407,p1d_mpspdz_real_e2e_v1,,False,4.696234700000787,False
10,3.0828909092228685e-08,,,5219,101,,0,4.776969779006322,0.028001976999803446,True,,4vm_vpc_3compute_1requester,0.6103614260421236,331.633,10,50,calibration,7.24285,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6103614568710327,10240166,4,72.0213,4+3+3,"[50, 50, 1]",21,calibration_m50_r21,1.0,0.09144038399972487,p1d_mpspdz_real_e2e_v1,,False,4.657527418006794,False
10,7.57620209901333e-08,,,5219,101,,0,4.796500623000611,0.027865563999512233,True,,4vm_vpc_3compute_1requester,0.6057995396211272,331.633,10,50,calibration,7.45599,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6057996153831482,10163631,4,72.0213,4+3+3,"[50, 50, 1]",22,calibration_m50_r22,1.0,0.09158898099849466,p1d_mpspdz_real_e2e_v1,,False,4.677046078002604,False
10,6.129137775090499e-08,,,5219,101,,0,4.821783024999604,0.02820486899872776,True,,4vm_vpc_3compute_1requester,0.6109979135812114,331.633,10,50,calibration,7.26938,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6109979748725891,10250845,4,72.0213,4+3+3,"[50, 50, 1]",23,calibration_m50_r23,1.0,0.09116340100445086,p1d_mpspdz_real_e2e_v1,,False,4.7024147549964255,False
10,1.1525996490568957e-08,,,5219,101,,0,4.7958344139988185,0.02784449699538527,True,,4vm_vpc_3compute_1requester,0.6054766062871139,331.633,10,50,calibration,7.24594,26a605368e40fed3a7e9cee78c9a3f4390b85eb5,3,82c93103852a4c4c1053060f117c20fe0f0d6ad0b9ba4808b226b2dc89d93ab3,v0.4.3,,,0.6054766178131104,10158212,4,72.0213,4+3+3,"[50, 50, 1]",24,calibration_m50_r24,1.0,0.09207244500430534,p1d_mpspdz_real_e2e_v1,,False,4.675917471999128,False
