seed,family,attack,rho,endpoint,lir_pptd_primary_loss,mean_vote_primary_loss,delta_lir_minus_mean,final_reputation_gap,effective_attacked_report_fraction,calibration_attacked_count,on_off_starting_phase
4009,synthetic_num_small,on_off,9/10,MAE,0.10939594974290368,0.10798644088280265,0.0014095088601010314,0.1928850646628829,0.45,5,benign-first
4010,synthetic_num_small,on_off,9/10,MAE,0.11298113917911055,0.11160915805860204,0.0013719811205085098,0.18334785448615132,0.45,5,benign-first
4011,synthetic_num_small,on_off,9/10,MAE,0.12903072640573386,0.12550155216184649,0.0035291742438873719,-0.0003759366420460486,0.45,0,attack-first
4012,synthetic_num_small,on_off,9/10,MAE,0.12911360904678091,0.12570570138957427,0.0034079076572066392,0.0009044179733587177,0.45,0,attack-first
4013,synthetic_num_small,on_off,9/10,MAE,0.13044194777948601,0.12696803781342468,0.0034739099660613319,0.0020818024246330724,0.45,0,attack-first
4014,synthetic_num_small,on_off,9/10,MAE,0.12178574488432742,0.11873121735189591,0.0030545275324315032,-0.0029466670342708223,0.45,0,attack-first
4015,synthetic_num_small,on_off,9/10,MAE,0.13349048527857877,0.12980219036776863,0.0036882949108101365,0.0011868053304279202,0.45,0,attack-first
4016,synthetic_num_small,on_off,9/10,MAE,0.11997515729730622,0.11705535454282459,0.0029198027544816296,-0.0002593846835243774,0.45,0,attack-first
4017,synthetic_num_small,on_off,9/10,MAE,0.12672445471031220,0.12344494947003511,0.0032795052402770846,0.00039568856831928567,0.45,0,attack-first
4018,synthetic_num_small,on_off,9/10,MAE,0.13056618105657948,0.12700011258777237,0.0035660684688071118,0.0024875185638182362,0.45,0,attack-first
4019,synthetic_num_small,on_off,9/10,MAE,0.13077685146239790,0.12731457181177846,0.0034622796506194413,-0.0023127392501742783,0.45,0,attack-first
4020,synthetic_num_small,on_off,9/10,MAE,0.12999116633131046,0.12646027319338564,0.0035308931379248183,0.0016273016263680384,0.45,0,attack-first
4001,synthetic_num_shifted,persistent,0,MAE,0.0085294739620279895,0.0085231256224784736,0.0000063483395495158542,,0.0,0,not_applicable
4002,synthetic_num_shifted,persistent,0,MAE,0.0092091026969107094,0.0092024737525964528,0.0000066289443142565955,,0.0,0,not_applicable
4003,synthetic_num_shifted,persistent,0,MAE,0.0090399430451596418,0.0090361162960434771,0.0000038267491161646572,,0.0,0,not_applicable
4004,synthetic_num_shifted,persistent,0,MAE,0.0090372252161641538,0.0090349767822551450,0.0000022484339090087761,,0.0,0,not_applicable
4005,synthetic_num_shifted,persistent,0,MAE,0.0092619674578964728,0.0092567105882238368,0.0000052568696726360106,,0.0,0,not_applicable
4006,synthetic_num_shifted,persistent,0,MAE,0.0081782629065861772,0.0081837461160661640,-0.0000054832094799868182,,0.0,0,not_applicable
4007,synthetic_num_shifted,persistent,0,MAE,0.0083301206131470101,0.008327553412483688,0.0000025672006633220831,,0.0,0,not_applicable
4008,synthetic_num_shifted,persistent,0,MAE,0.0091381356106335022,0.0091288296176602486,0.0000093059929732536069,,0.0,0,not_applicable
4009,synthetic_num_shifted,persistent,0,MAE,0.0086538495896057065,0.0086561571178471635,-0.0000023075282414569886,,0.0,0,not_applicable
4010,synthetic_num_shifted,persistent,0,MAE,0.0088991454768302414,0.0089018669124383732,-0.0000027214356081318184,,0.0,0,not_applicable
4011,synthetic_num_shifted,persistent,0,MAE,0.0087453850363389270,0.0087445601167255343,8.2491961339273657e-7,,0.0,0,not_applicable
4012,synthetic_num_shifted,persistent,0,MAE,0.0087814587142298286,0.0087880677827848306,-0.0000066090685550019614,,0.0,0,not_applicable
4013,synthetic_num_shifted,persistent,0,MAE,0.0092199474848305197,0.0092262192704976552,-0.0000062717856671355157,,0.0,0,not_applicable
4014,synthetic_num_shifted,persistent,0,MAE,0.0088546834038539136,0.0088508437777432947,0.0000038396261106189576,,0.0,0,not_applicable
4015,synthetic_num_shifted,persistent,0,MAE,0.0089935692076192841,0.0089881864978228074,0.0000053827097964766502,,0.0,0,not_applicable
4016,synthetic_num_shifted,persistent,0,MAE,0.0089749765278291802,0.0089721127600753815,0.0000028637677537987753,,0.0,0,not_applicable
4017,synthetic_num_shifted,persistent,0,MAE,0.0093797573893023955,0.0093779868153590815,0.0000017705739433139455,,0.0,0,not_applicable
4018,synthetic_num_shifted,persistent,0,MAE,0.0091915529777957228,0.0091920640237840030,-5.1104598828020720e-7,,0.0,0,not_applicable
4019,synthetic_num_shifted,persistent,0,MAE,0.0092037583668797691,0.0092094121216160991,-0.0000056537547363300181,,0.0,0,not_applicable
4020,synthetic_num_shifted,persistent,0,MAE,0.0088781977525956419,0.0088798083389776532,-0.0000016105863820112998,,0.0,0,not_applicable
4001,synthetic_num_shifted,persistent,1/10,MAE,0.018454226993517339,0.031469804233186870,-0.013015577239669530,0.2339243433950443,0.1,5,not_applicable
4002,synthetic_num_shifted,persistent,1/10,MAE,0.018819889213906152,0.030019517835314417,-0.011199628621408265,0.19778345872788317,0.1,5,not_applicable
4003,synthetic_num_shifted,persistent,1/10,MAE,0.018612973007368707,0.029857287077532131,-0.011244314070163423,0.21078489110318183,0.1,5,not_applicable
4004,synthetic_num_shifted,persistent,1/10,MAE,0.018216661031954071,0.029736401284534206,-0.011519740252580135,0.23813491419645216,0.1,5,not_applicable
4005,synthetic_num_shifted,persistent,1/10,MAE,0.018539953776879277,0.029347490404635510,-0.010807536627756233,0.20562520696888964,0.1,5,not_applicable
4006,synthetic_num_shifted,persistent,1/10,MAE,0.017943713295578777,0.031074245845986156,-0.013130532550407379,0.2635368941615499,0.1,5,not_applicable
4007,synthetic_num_shifted,persistent,1/10,MAE,0.017781000027875057,0.029943065404742135,-0.012162065376867077,0.1996879727723972,0.1,5,not_applicable
4008,synthetic_num_shifted,persistent,1/10,MAE,0.019696165973563036,0.032918482272677861,-0.013222316299114825,0.24763427427813522,0.1,5,not_applicable
4009,synthetic_num_shifted,persistent,1/10,MAE,0.019685302536836001,0.031194616610178679,-0.011509314073342677,0.18230959084887055,0.1,5,not_applicable
4010,synthetic_num_shifted,persistent,1/10,MAE,0.018762884406465281,0.030137119250722989,-0.011374234844257708,0.18832052424896994,0.1,5,not_applicable
4011,synthetic_num_shifted,persistent,1/10,MAE,0.018226740222689686,0.030429185591503780,-0.012202445368814094,0.23537261494195882,0.1,5,not_applicable
4012,synthetic_num_shifted,persistent,1/10,MAE,0.019381748352546710,0.030859224446709575,-0.011477476094162865,0.23736016103958651,0.1,5,not_applicable
4013,synthetic_num_shifted,persistent,1/10,MAE,0.019107703459342129,0.030504472345807751,-0.011396768886465622,0.21402244977257673,0.1,5,not_applicable
4014,synthetic_num_shifted,persistent,1/10,MAE,0.019205481115709896,0.029476740130431238,-0.010271259014721342,0.2080315177959675,0.1,5,not_applicable
4015,synthetic_num_shifted,persistent,1/10,MAE,0.019395778833921416,0.031672955405642385,-0.012277176571720968,0.23633902524754646,0.1,5,not_applicable
4016,synthetic_num_shifted,persistent,1/10,MAE,0.019654713462565757,0.031981250597332184,-0.012326537134766427,0.19610206348082415,0.1,5,not_applicable
4017,synthetic_num_shifted,persistent,1/10,MAE,0.019995225947341041,0.031870933391473139,-0.011875707444132098,0.1723419376941212,0.1,5,not_applicable
4018,synthetic_num_shifted,persistent,1/10,MAE,0.020066834814314127,0.032106099121236525,-0.012039264306922398,0.2351567657262661,0.1,5,not_applicable
4019,synthetic_num_shifted,persistent,1/10,MAE,0.018600763329424345,0.030124769862577689,-0.011524006533153344,0.19988178592594952,0.1,5,not_applicable
4020,synthetic_num_shifted,persistent,1/10,MAE,0.017828361698722055,0.030066819079601053,-0.012238457380878998,0.25439160978650377,0.1,5,not_applicable
4001,synthetic_num_shifted,persistent,3/10,MAE,0.063290239883444487,0.093210418682620983,-0.029920178799176496,0.2322508485133129,0.3,5,not_applicable
4002,synthetic_num_shifted,persistent,3/10,MAE,0.063934038740403479,0.088709609429059038,-0.024775570688655559,0.19584453634165266,0.3,5,not_applicable
4003,synthetic_num_shifted,persistent,3/10,MAE,0.062244756542312865,0.086908157744039981,-0.024663401201727116,0.21448962039219904,0.3,5,not_applicable
4004,synthetic_num_shifted,persistent,3/10,MAE,0.060439129151187842,0.087336544649867063,-0.026897415498679221,0.23673127376419556,0.3,5,not_applicable
4005,synthetic_num_shifted,persistent,3/10,MAE,0.064894759040484081,0.087794733751342964,-0.022899974710858882,0.2032067812117722,0.3,5,not_applicable
4006,synthetic_num_shifted,persistent,3/10,MAE,0.061326869840446999,0.091452789758646646,-0.030125919918199647,0.2617999988605572,0.3,5,not_applicable
4007,synthetic_num_shifted,persistent,3/10,MAE,0.061010547637329291,0.088633105792759416,-0.027622558155430125,0.20710492601852826,0.3,5,not_applicable
4008,synthetic_num_shifted,persistent,3/10,MAE,0.064549769777803450,0.093986380558055078,-0.029436610780251628,0.2503334323439286,0.3,5,not_applicable
4009,synthetic_num_shifted,persistent,3/10,MAE,0.064208043307322947,0.088061675156143000,-0.023853631848820053,0.1730019144082381,0.3,5,not_applicable
4010,synthetic_num_shifted,persistent,3/10,MAE,0.062882068500919775,0.088822716708170930,-0.025940648207251155,0.18878004757652733,0.3,5,not_applicable
4011,synthetic_num_shifted,persistent,3/10,MAE,0.062695473756949439,0.090314487998750595,-0.027619014241801156,0.22988903649664216,0.3,5,not_applicable
4012,synthetic_num_shifted,persistent,3/10,MAE,0.064708333440370593,0.089748138551533928,-0.025039805111163336,0.23503636277380657,0.3,5,not_applicable
4013,synthetic_num_shifted,persistent,3/10,MAE,0.062737853947599010,0.088214382692987194,-0.025476528745388184,0.21543833203987717,0.3,5,not_applicable
4014,synthetic_num_shifted,persistent,3/10,MAE,0.063767314606047043,0.085123630662011195,-0.021356316055964152,0.20298576636577587,0.3,5,not_applicable
4015,synthetic_num_shifted,persistent,3/10,MAE,0.062495505307640724,0.090454002864693014,-0.027958497557052290,0.22527555249887854,0.3,5,not_applicable
4016,synthetic_num_shifted,persistent,3/10,MAE,0.065399708362461458,0.092753204511878602,-0.027353496149417144,0.1991986681690714,0.3,5,not_applicable
4017,synthetic_num_shifted,persistent,3/10,MAE,0.067404790030714025,0.092306306352709888,-0.024901516321995863,0.17808644899302772,0.3,5,not_applicable
4018,synthetic_num_shifted,persistent,3/10,MAE,0.066485680546330582,0.092545065830953824,-0.026059385284623241,0.2286108774182975,0.3,5,not_applicable
4019,synthetic_num_shifted,persistent,3/10,MAE,0.062845326386818065,0.088766128726203451,-0.025920802339385386,0.20435397848130843,0.3,5,not_applicable
4020,synthetic_num_shifted,persistent,3/10,MAE,0.060654496601652415,0.089472313869364739,-0.028817817267712324,0.25069390964490135,0.3,5,not_applicable
4001,synthetic_num_shifted,persistent,1/2,MAE,0.13523203763883962,0.15658888985307743,-0.021356852214237815,0.23241083263268797,0.5,5,not_applicable
4002,synthetic_num_shifted,persistent,1/2,MAE,0.13006280559712307,0.14629492348815040,-0.016232117891027328,0.19981498566046113,0.5,5,not_applicable
4003,synthetic_num_shifted,persistent,1/2,MAE,0.12894157085852105,0.14508816455696529,-0.016146593698444243,0.2170844802940068,0.5,5,not_applicable
4004,synthetic_num_shifted,persistent,1/2,MAE,0.12486918539908776,0.14452544450694156,-0.019656259107853796,0.2372777550585477,0.5,5,not_applicable
4005,synthetic_num_shifted,persistent,1/2,MAE,0.13082137909668314,0.14516548922400840,-0.014344110127325255,0.20627016889853006,0.5,5,not_applicable
4006,synthetic_num_shifted,persistent,1/2,MAE,0.12969819808200376,0.15262587552195339,-0.022927677439949630,0.26213686823872245,0.5,5,not_applicable
4007,synthetic_num_shifted,persistent,1/2,MAE,0.12766282059725567,0.14732671742039260,-0.019663896823136933,0.202592171434255,0.5,5,not_applicable
4008,synthetic_num_shifted,persistent,1/2,MAE,0.13620090499460675,0.15611902928759129,-0.019918124292984545,0.24799655568095935,0.5,5,not_applicable
4009,synthetic_num_shifted,persistent,1/2,MAE,0.13396545934185971,0.14863530987779017,-0.014669850535930458,0.17846383777189911,0.5,5,not_applicable
4010,synthetic_num_shifted,persistent,1/2,MAE,0.12952503976595373,0.14637365682764647,-0.016848617061692732,0.18374583959910107,0.5,5,not_applicable
4011,synthetic_num_shifted,persistent,1/2,MAE,0.12971062510646246,0.14950695716816484,-0.019796332061702384,0.2327734566432902,0.5,5,not_applicable
4012,synthetic_num_shifted,persistent,1/2,MAE,0.13144789609411251,0.14743369456045119,-0.015985798466338672,0.24007654508397724,0.5,5,not_applicable
4013,synthetic_num_shifted,persistent,1/2,MAE,0.12863176266165962,0.14596017196502524,-0.017328409303365611,0.21797737053434618,0.5,5,not_applicable
4014,synthetic_num_shifted,persistent,1/2,MAE,0.12853374474765218,0.14068665599395934,-0.012152911246307157,0.20507492452793646,0.5,5,not_applicable
4015,synthetic_num_shifted,persistent,1/2,MAE,0.13044846780327797,0.15103596377507006,-0.020587495971792087,0.2297284019735133,0.5,5,not_applicable
4016,synthetic_num_shifted,persistent,1/2,MAE,0.13542535866403182,0.15290956824917757,-0.017484209585145750,0.19637226166025235,0.5,5,not_applicable
4017,synthetic_num_shifted,persistent,1/2,MAE,0.14161567494725490,0.15432553996145090,-0.012709865014196001,0.17365654409783382,0.5,5,not_applicable
4018,synthetic_num_shifted,persistent,1/2,MAE,0.13759058921729157,0.15380582991890565,-0.016215240701614075,0.23164783833578845,0.5,5,not_applicable
4019,synthetic_num_shifted,persistent,1/2,MAE,0.12911672779362929,0.14750147175140118,-0.018384743957771893,0.2062138230564547,0.5,5,not_applicable
4020,synthetic_num_shifted,persistent,1/2,MAE,0.12581041653929156,0.14812973537048673,-0.022319318831195172,0.25146531316154647,0.5,5,not_applicable
4001,synthetic_num_shifted,persistent,7/10,MAE,0.22087882302876105,0.21886603240166544,0.0020127906270956033,0.23610035859526152,0.7,5,not_applicable
4002,synthetic_num_shifted,persistent,7/10,MAE,0.20800281068740021,0.20443168698677560,0.0035711237006246169,0.19699504565232184,0.7,5,not_applicable
4003,synthetic_num_shifted,persistent,7/10,MAE,0.20704177368005779,0.20340352548220962,0.0036382481978481689,0.21697968648417887,0.7,5,not_applicable
4004,synthetic_num_shifted,persistent,7/10,MAE,0.20208117961092029,0.20202936368075348,0.000051815930166807187,0.2379438105782256,0.7,5,not_applicable
4005,synthetic_num_shifted,persistent,7/10,MAE,0.20996998566681157,0.20614408897688175,0.0038258966899298213,0.20347745727374017,0.7,5,not_applicable
4006,synthetic_num_shifted,persistent,7/10,MAE,0.21372273795700160,0.21331205988142801,0.00041067807557358330,0.2614425939802385,0.7,5,not_applicable
4007,synthetic_num_shifted,persistent,7/10,MAE,0.20751604648905020,0.20613143651991450,0.0013846099691356953,0.20782496515050736,0.7,5,not_applicable
4008,synthetic_num_shifted,persistent,7/10,MAE,0.22069238349409976,0.21796858210197337,0.0027238013921263896,0.25243203269480635,0.7,5,not_applicable
4009,synthetic_num_shifted,persistent,7/10,MAE,0.21220117346343108,0.20703546976098832,0.0051657037024427534,0.1769584732543653,0.7,5,not_applicable
4010,synthetic_num_shifted,persistent,7/10,MAE,0.20814725693195213,0.20590081822975630,0.0022464387021958244,0.18955028262048546,0.7,5,not_applicable
4011,synthetic_num_shifted,persistent,7/10,MAE,0.21025894133369456,0.20933563022914611,0.00092331110454844855,0.230260219387247,0.7,5,not_applicable
4012,synthetic_num_shifted,persistent,7/10,MAE,0.21132994920207768,0.20674171886273603,0.0045882303393416487,0.23653875508259276,0.7,5,not_applicable
4013,synthetic_num_shifted,persistent,7/10,MAE,0.20624653948185871,0.20473744250075558,0.0015090969811031215,0.21477354837200796,0.7,5,not_applicable
4014,synthetic_num_shifted,persistent,7/10,MAE,0.20223429822407586,0.19717938570491842,0.0050549125191574402,0.20755088704995744,0.7,5,not_applicable
4015,synthetic_num_shifted,persistent,7/10,MAE,0.21170703362157281,0.21112505245295116,0.00058198116862165171,0.2265607103495646,0.7,5,not_applicable
4016,synthetic_num_shifted,persistent,7/10,MAE,0.21814670951675287,0.21415530444083870,0.0039914050759141691,0.19741318077817832,0.7,5,not_applicable
4017,synthetic_num_shifted,persistent,7/10,MAE,0.22275069215941554,0.21417092289064310,0.0085797692687724443,0.17659945120130438,0.7,5,not_applicable
4018,synthetic_num_shifted,persistent,7/10,MAE,0.21900607333893226,0.21392190669327026,0.0050841666456620007,0.2290423890179185,0.7,5,not_applicable
4019,synthetic_num_shifted,persistent,7/10,MAE,0.20809988343589348,0.20648067948300803,0.0016192039528854421,0.20196953991152639,0.7,5,not_applicable
4020,synthetic_num_shifted,persistent,7/10,MAE,0.20650262618427481,0.20748477828258848,-0.00098215209831366408,0.2487234189683683,0.7,5,not_applicable
4001,synthetic_num_shifted,persistent,9/10,MAE,0.28778006755651302,0.28179245202201584,0.0059876155344971768,0.2327012201844469,0.9,5,not_applicable
4002,synthetic_num_shifted,persistent,9/10,MAE,0.26845394203890338,0.26266246446335499,0.0057914775755483966,0.19614677810425452,0.9,5,not_applicable
4003,synthetic_num_shifted,persistent,9/10,MAE,0.26722247784476933,0.26144828237142338,0.0057741954733459526,0.21306221357403826,0.9,5,not_applicable
4004,synthetic_num_shifted,persistent,9/10,MAE,0.26400358129296088,0.25970751892607424,0.0042960623668866327,0.2377620057811619,0.9,5,not_applicable
4005,synthetic_num_shifted,persistent,9/10,MAE,0.26950530117062428,0.26367215856289964,0.0058331426077246364,0.20472213100917136,0.9,5,not_applicable
4006,synthetic_num_shifted,persistent,9/10,MAE,0.28054904552221623,0.27539167029914869,0.0051573752230675371,0.2612082744185105,0.9,5,not_applicable
4007,synthetic_num_shifted,persistent,9/10,MAE,0.27053689578061691,0.26524988908328384,0.0052870066973330687,0.20593061438552224,0.9,5,not_applicable
4008,synthetic_num_shifted,persistent,9/10,MAE,0.28713375193290662,0.28101137034543983,0.0061223815874667992,0.2534525382925139,0.9,5,not_applicable
4009,synthetic_num_shifted,persistent,9/10,MAE,0.27161698644790659,0.26515871535692697,0.0064582710909796253,0.17119700831286533,0.9,5,not_applicable
4010,synthetic_num_shifted,persistent,9/10,MAE,0.26904625214151907,0.26366845439245966,0.0053777977490594084,0.18789442798160516,0.9,5,not_applicable
4011,synthetic_num_shifted,persistent,9/10,MAE,0.27444655579842505,0.26938470133814564,0.0050618544602794135,0.23098073559115878,0.9,5,not_applicable
4012,synthetic_num_shifted,persistent,9/10,MAE,0.27227287557545840,0.26599860967337116,0.0062742659020872397,0.2339381203787877,0.9,5,not_applicable
4013,synthetic_num_shifted,persistent,9/10,MAE,0.26757344251890996,0.26251356029936908,0.0050598822195408842,0.21601441941700505,0.9,5,not_applicable
4014,synthetic_num_shifted,persistent,9/10,MAE,0.25959468747042721,0.25373466280128899,0.0058600246691382167,0.20457732740488488,0.9,5,not_applicable
4015,synthetic_num_shifted,persistent,9/10,MAE,0.27586073031868466,0.27072504717197438,0.0051356831467102783,0.2267183954153515,0.9,5,not_applicable
4016,synthetic_num_shifted,persistent,9/10,MAE,0.28274652254576090,0.27658894487784359,0.0061575776679173080,0.1965548757471014,0.9,5,not_applicable
4017,synthetic_num_shifted,persistent,9/10,MAE,0.28381251649132945,0.27608225059696726,0.0077302658943621930,0.1755360519362026,0.9,5,not_applicable
4018,synthetic_num_shifted,persistent,9/10,MAE,0.28170572713003035,0.27524855983749531,0.0064571672925350383,0.2273124597893324,0.9,5,not_applicable
4019,synthetic_num_shifted,persistent,9/10,MAE,0.27021983133647188,0.26512543564112886,0.0050943956953430256,0.2051466258356638,0.9,5,not_applicable
4020,synthetic_num_shifted,persistent,9/10,MAE,0.27087449635112613,0.26656986682668053,0.0043046295244455947,0.25084501546218607,0.9,5,not_applicable
4001,synthetic_num_shifted,random,0,MAE,0.0085294739620279895,0.0085231256224784736,0.0000063483395495158542,,0.0,0,not_applicable
4002,synthetic_num_shifted,random,0,MAE,0.0092091026969107094,0.0092024737525964528,0.0000066289443142565955,,0.0,0,not_applicable
4003,synthetic_num_shifted,random,0,MAE,0.0090399430451596418,0.0090361162960434771,0.0000038267491161646572,,0.0,0,not_applicable
4004,synthetic_num_shifted,random,0,MAE,0.0090372252161641538,0.0090349767822551450,0.0000022484339090087761,,0.0,0,not_applicable
4005,synthetic_num_shifted,random,0,MAE,0.0092619674578964728,0.0092567105882238368,0.0000052568696726360106,,0.0,0,not_applicable
4006,synthetic_num_shifted,random,0,MAE,0.0081782629065861772,0.0081837461160661640,-0.0000054832094799868182,,0.0,0,not_applicable
4007,synthetic_num_shifted,random,0,MAE,0.0083301206131470101,0.008327553412483688,0.0000025672006633220831,,0.0,0,not_applicable
4008,synthetic_num_shifted,random,0,MAE,0.0091381356106335022,0.0091288296176602486,0.0000093059929732536069,,0.0,0,not_applicable
4009,synthetic_num_shifted,random,0,MAE,0.0086538495896057065,0.0086561571178471635,-0.0000023075282414569886,,0.0,0,not_applicable
4010,synthetic_num_shifted,random,0,MAE,0.0088991454768302414,0.0089018669124383732,-0.0000027214356081318184,,0.0,0,not_applicable
4011,synthetic_num_shifted,random,0,MAE,0.0087453850363389270,0.0087445601167255343,8.2491961339273657e-7,,0.0,0,not_applicable
4012,synthetic_num_shifted,random,0,MAE,0.0087814587142298286,0.0087880677827848306,-0.0000066090685550019614,,0.0,0,not_applicable
4013,synthetic_num_shifted,random,0,MAE,0.0092199474848305197,0.0092262192704976552,-0.0000062717856671355157,,0.0,0,not_applicable
4014,synthetic_num_shifted,random,0,MAE,0.0088546834038539136,0.0088508437777432947,0.0000038396261106189576,,0.0,0,not_applicable
4015,synthetic_num_shifted,random,0,MAE,0.0089935692076192841,0.0089881864978228074,0.0000053827097964766502,,0.0,0,not_applicable
4016,synthetic_num_shifted,random,0,MAE,0.0089749765278291802,0.0089721127600753815,0.0000028637677537987753,,0.0,0,not_applicable
4017,synthetic_num_shifted,random,0,MAE,0.0093797573893023955,0.0093779868153590815,0.0000017705739433139455,,0.0,0,not_applicable
4018,synthetic_num_shifted,random,0,MAE,0.0091915529777957228,0.0091920640237840030,-5.1104598828020720e-7,,0.0,0,not_applicable
4019,synthetic_num_shifted,random,0,MAE,0.0092037583668797691,0.0092094121216160991,-0.0000056537547363300181,,0.0,0,not_applicable
4020,synthetic_num_shifted,random,0,MAE,0.0088781977525956419,0.0088798083389776532,-0.0000016105863820112998,,0.0,0,not_applicable
4001,synthetic_num_shifted,random,1/10,MAE,0.014906067969297640,0.023209001632318664,-0.0083029336630210246,0.18597164473319527,0.1,5,not_applicable
4002,synthetic_num_shifted,random,1/10,MAE,0.015073355591304676,0.023324976320597460,-0.0082516207292927837,0.20152499656285655,0.1,5,not_applicable
4003,synthetic_num_shifted,random,1/10,MAE,0.015154018598663819,0.023213316273085337,-0.0080592976744215180,0.18257141752900807,0.1,5,not_applicable
4004,synthetic_num_shifted,random,1/10,MAE,0.015280617209004344,0.023166662062493321,-0.0078860448534889777,0.19439213193160698,0.1,5,not_applicable
4005,synthetic_num_shifted,random,1/10,MAE,0.014767430450187585,0.022606775214435864,-0.0078393447642482794,0.18841749323626522,0.1,5,not_applicable
4006,synthetic_num_shifted,random,1/10,MAE,0.014343421707402110,0.022884755557504401,-0.0085413338501022911,0.20553507103790836,0.1,5,not_applicable
4007,synthetic_num_shifted,random,1/10,MAE,0.015290219577384549,0.024201370898423096,-0.0089111513210385471,0.17477401737613818,0.1,5,not_applicable
4008,synthetic_num_shifted,random,1/10,MAE,0.015400543100254842,0.023992158709410447,-0.0085916156091556047,0.21450234917861055,0.1,5,not_applicable
4009,synthetic_num_shifted,random,1/10,MAE,0.015342747839115901,0.022358111534207487,-0.0070153636950915856,0.184315794562819,0.1,5,not_applicable
4010,synthetic_num_shifted,random,1/10,MAE,0.015752427981010264,0.024127717071021501,-0.0083752890900112367,0.177755812081285,0.1,5,not_applicable
4011,synthetic_num_shifted,random,1/10,MAE,0.015296542231993586,0.022582634242333220,-0.0072860920103396334,0.2026036125985699,0.1,5,not_applicable
4012,synthetic_num_shifted,random,1/10,MAE,0.015145281949438026,0.023391754229355889,-0.0082464722799178633,0.19066549807309752,0.1,5,not_applicable
4013,synthetic_num_shifted,random,1/10,MAE,0.015106636620175654,0.023389675484797906,-0.0082830388646222517,0.2126689654708538,0.1,5,not_applicable
4014,synthetic_num_shifted,random,1/10,MAE,0.014632673678236984,0.022276203262254367,-0.0076435295840173826,0.2225381425902231,0.1,5,not_applicable
4015,synthetic_num_shifted,random,1/10,MAE,0.014967496003988179,0.022717202003855892,-0.0077497059998677131,0.20211770525768802,0.1,5,not_applicable
4016,synthetic_num_shifted,random,1/10,MAE,0.015464700693795589,0.023335730426273188,-0.0078710297324775995,0.18701335914648942,0.1,5,not_applicable
4017,synthetic_num_shifted,random,1/10,MAE,0.016047841864027727,0.024757050307881310,-0.0087092084438535826,0.19730850521859788,0.1,5,not_applicable
4018,synthetic_num_shifted,random,1/10,MAE,0.015505624748942225,0.023638581225282659,-0.0081329564763404338,0.2128423546111049,0.1,5,not_applicable
4019,synthetic_num_shifted,random,1/10,MAE,0.015285696676993012,0.023443435549173872,-0.0081577388721808599,0.2035128003784386,0.1,5,not_applicable
4020,synthetic_num_shifted,random,1/10,MAE,0.014827885902844393,0.023131554715866374,-0.0083036688130219810,0.20786715645502463,0.1,5,not_applicable
4001,synthetic_num_shifted,random,3/10,MAE,0.034596112355216358,0.054060389221482721,-0.019464276866266363,0.19612823751234598,0.3,5,not_applicable
4002,synthetic_num_shifted,random,3/10,MAE,0.034984069449159968,0.052779584018478848,-0.017795514569318880,0.17576301389896254,0.3,5,not_applicable
4003,synthetic_num_shifted,random,3/10,MAE,0.035158205033217374,0.054419218796963789,-0.019261013763746415,0.21669097427822087,0.3,5,not_applicable
4004,synthetic_num_shifted,random,3/10,MAE,0.033654502330264085,0.052373578456086858,-0.018719076125822773,0.2141118836665672,0.3,5,not_applicable
4005,synthetic_num_shifted,random,3/10,MAE,0.033320635538772187,0.051053987722776634,-0.017733352184004447,0.20917930292828024,0.3,5,not_applicable
4006,synthetic_num_shifted,random,3/10,MAE,0.034361679764009276,0.054423648978260869,-0.020061969214251593,0.21536864937483846,0.3,5,not_applicable
4007,synthetic_num_shifted,random,3/10,MAE,0.034515827670351175,0.053925528975803014,-0.019409701305451839,0.19547767839703167,0.3,5,not_applicable
4008,synthetic_num_shifted,random,3/10,MAE,0.035922930488262957,0.055535294058073169,-0.019612363569810212,0.20527290257063602,0.3,5,not_applicable
4009,synthetic_num_shifted,random,3/10,MAE,0.032846460377516730,0.050789106543798103,-0.017942646166281374,0.1991932874242881,0.3,5,not_applicable
4010,synthetic_num_shifted,random,3/10,MAE,0.033768867538276959,0.051655048744087516,-0.017886181205810557,0.19361858138607813,0.3,5,not_applicable
4011,synthetic_num_shifted,random,3/10,MAE,0.032972717202062712,0.049071561485094152,-0.016098844283031440,0.18316974964958221,0.3,5,not_applicable
4012,synthetic_num_shifted,random,3/10,MAE,0.034962634235679801,0.052431895747067039,-0.017469261511387238,0.18296152259741838,0.3,5,not_applicable
4013,synthetic_num_shifted,random,3/10,MAE,0.035048772661127884,0.052901879885627864,-0.017853107224499980,0.1959773883302277,0.3,5,not_applicable
4014,synthetic_num_shifted,random,3/10,MAE,0.032463400957765585,0.048923213835416724,-0.016459812877651139,0.20355792009675733,0.3,5,not_applicable
4015,synthetic_num_shifted,random,3/10,MAE,0.033488293345435338,0.051558720524739979,-0.018070427179304640,0.2131814970089816,0.3,5,not_applicable
4016,synthetic_num_shifted,random,3/10,MAE,0.034117047038148032,0.052890033554218440,-0.018772986516070408,0.20283378439639765,0.3,5,not_applicable
4017,synthetic_num_shifted,random,3/10,MAE,0.034676279493504715,0.053745527757480931,-0.019069248263976216,0.21595119639172577,0.3,5,not_applicable
4018,synthetic_num_shifted,random,3/10,MAE,0.036362629286983823,0.055834792729916552,-0.019472163442932729,0.2004456431260121,0.3,5,not_applicable
